"","GAME_ID","Date","Team","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP"
"9091","MIL201606100",20160610,"MIL",1,31,3,0,1,0,1,2,1,0,6,0,15,1,0,0,0,6,5,2,2,0,0,33,13,0,0,2,0
"9241","MIL201606110",20160611,"MIL",7,29,8,1,0,5,6,0,0,0,7,0,8,1,1,2,0,5,6,4,4,0,0,27,10,0,0,1,0
"9391","MIL201606120",20160612,"MIL",5,32,9,3,0,0,4,1,1,0,1,0,6,3,0,0,0,6,5,2,2,0,0,27,9,2,0,0,0
"10991","MIL201606240",20160624,"MIL",5,29,5,0,0,2,5,0,0,0,3,0,13,0,0,0,0,3,5,3,3,1,0,27,3,1,0,0,0
"11151","MIL201606250",20160625,"MIL",6,32,10,2,0,1,6,1,0,2,1,0,9,1,0,0,0,6,5,5,5,0,0,27,14,1,0,1,0
"11301","MIL201606260",20160626,"MIL",2,36,11,2,2,1,2,1,0,0,1,0,11,1,1,0,0,9,4,3,3,1,0,27,9,1,0,0,0
"11551","MIL201606280",20160628,"MIL",5,28,4,3,0,0,5,1,1,0,8,0,10,2,0,0,0,6,5,5,5,0,0,27,9,2,0,1,0
"11701","MIL201606290",20160629,"MIL",7,33,12,1,0,2,7,0,0,0,3,1,11,0,2,0,0,5,2,0,0,0,0,27,11,0,0,1,0
"11811","MIL201606300",20160630,"MIL",1,30,4,1,0,0,1,0,1,2,2,0,7,0,0,0,0,7,6,8,8,0,0,27,12,0,0,1,0
"12971","MIL201607080",20160708,"MIL",4,32,6,2,0,3,4,1,0,1,3,0,9,1,0,0,0,7,4,3,3,0,0,27,8,2,1,0,0
"13121","MIL201607090",20160709,"MIL",1,29,4,1,0,0,1,0,0,1,6,0,15,4,1,1,0,8,6,8,8,1,0,27,11,0,0,0,0
"13271","MIL201607100",20160710,"MIL",1,32,6,2,1,0,1,0,0,0,0,0,12,0,1,0,0,4,4,3,3,1,0,27,10,1,0,1,0
"14371","MIL201607220",20160722,"MIL",2,30,4,2,0,1,2,1,0,0,4,0,10,2,0,0,0,6,4,3,3,0,0,27,12,2,0,1,0
"14521","MIL201607230",20160723,"MIL",6,29,8,1,0,3,6,1,0,1,3,0,6,2,1,0,0,4,4,1,1,0,0,27,7,0,0,1,0
"14671","MIL201607240",20160724,"MIL",5,35,8,2,1,1,5,0,1,0,8,1,16,6,1,0,0,12,4,4,4,0,0,27,16,2,0,4,0
"14791","MIL201607250",20160725,"MIL",7,34,12,1,0,4,7,0,0,0,4,0,8,1,0,1,0,7,5,2,2,0,0,27,9,0,0,0,0
"14921","MIL201607260",20160726,"MIL",9,31,11,1,0,0,9,0,0,0,7,0,10,1,1,1,0,5,4,3,3,0,0,27,14,2,0,0,0
"15081","MIL201607270",20160727,"MIL",1,29,5,2,0,0,1,0,1,0,3,0,7,0,1,0,0,5,3,3,3,1,0,27,13,5,0,0,0
"15181","MIL201607280",20160728,"MIL",6,31,7,1,0,2,6,0,0,0,4,1,13,2,0,0,0,5,4,3,3,0,0,27,10,1,0,1,0
"15321","MIL201607290",20160729,"MIL",3,28,8,3,0,1,3,3,0,1,3,0,4,2,0,1,0,8,2,1,1,1,0,27,10,0,0,0,0
"15471","MIL201607300",20160730,"MIL",5,35,12,0,1,2,5,0,0,0,1,0,8,3,0,0,0,7,5,2,2,0,0,27,9,1,0,0,0
"15621","MIL201607310",20160731,"MIL",4,29,8,0,0,2,2,1,0,1,5,0,14,2,0,1,0,8,5,1,1,0,0,27,10,1,0,2,0
"16681","MIL201608080",20160808,"MIL",3,43,8,1,0,1,3,0,0,0,2,1,15,4,0,1,0,6,5,4,4,0,0,36,20,1,0,4,0
"16801","MIL201608090",20160809,"MIL",1,28,4,1,0,1,1,0,0,0,4,0,6,0,1,2,0,4,4,2,2,0,0,27,15,1,0,2,0
"16941","MIL201608100",20160810,"MIL",4,32,10,1,0,1,4,0,0,0,3,0,5,1,1,0,0,7,5,3,3,0,0,27,8,0,0,1,0
"17071","MIL201608110",20160811,"MIL",11,34,14,2,1,3,10,0,0,0,5,0,5,2,3,0,0,4,4,3,3,0,0,27,12,0,0,2,0
"17201","MIL201608120",20160812,"MIL",4,33,6,0,0,2,4,0,0,0,2,0,15,0,0,1,0,4,4,5,5,0,0,27,13,2,0,0,0
"17351","MIL201608130",20160813,"MIL",5,39,14,4,0,2,5,0,0,0,2,0,8,1,1,0,0,9,5,9,9,1,0,27,7,2,0,0,0
"17501","MIL201608140",20160814,"MIL",7,32,8,3,0,2,7,0,0,1,5,0,8,4,0,0,0,7,4,3,3,0,0,27,12,0,0,0,0
"18581","MIL201608220",20160822,"MIL",4,26,4,0,0,1,4,0,0,0,8,0,4,2,0,3,0,6,4,2,2,1,0,27,8,0,0,0,0
"18721","MIL201608230",20160823,"MIL",6,31,8,5,1,0,5,0,1,0,5,1,12,0,0,0,0,7,5,4,4,1,0,27,9,0,0,0,0
"18861","MIL201608240",20160824,"MIL",7,33,10,3,0,2,7,1,0,0,4,0,12,2,0,1,0,7,3,1,1,0,0,27,4,1,0,0,0
"18991","MIL201608250",20160825,"MIL",2,34,5,3,0,1,2,0,0,0,4,0,12,3,0,1,0,6,5,3,3,0,0,30,14,1,0,2,0
"19121","MIL201608260",20160826,"MIL",3,33,7,1,0,1,3,0,0,1,7,1,11,3,0,1,0,11,5,0,0,0,0,27,8,2,0,0,0
"19271","MIL201608270",20160827,"MIL",6,36,11,2,0,3,6,0,0,0,3,1,12,0,0,1,0,6,4,8,8,0,0,27,13,1,0,0,0
"19421","MIL201608280",20160828,"MIL",1,31,5,2,0,1,1,0,0,1,0,0,8,0,0,1,0,4,4,3,3,0,0,27,7,0,0,0,0
"19571","MIL201608290",20160829,"MIL",5,34,8,2,0,1,5,0,0,0,6,0,19,0,0,1,0,8,4,5,5,0,0,27,9,2,0,0,0
"19701","MIL201608300",20160830,"MIL",1,34,5,2,0,0,1,1,0,0,3,1,12,0,0,1,0,7,4,2,2,0,0,30,10,0,0,1,0
"19861","MIL201608310",20160831,"MIL",3,28,4,2,0,1,3,0,0,0,2,0,12,0,0,0,0,3,3,1,1,0,0,27,6,1,0,0,0
"20501","MIL201609050",20160905,"MIL",2,31,6,1,0,2,2,0,0,0,2,0,10,0,1,1,0,4,5,5,5,0,0,27,15,2,0,1,0
"20651","MIL201609060",20160906,"MIL",12,37,16,2,1,2,11,0,1,1,3,0,7,3,0,3,0,6,3,5,5,0,0,27,10,0,0,0,0
"20801","MIL201609070",20160907,"MIL",2,26,5,0,0,2,2,0,0,0,5,1,8,0,1,1,0,5,4,1,1,0,0,27,10,0,0,1,0
"22591","MIL201609200",20160920,"MIL",3,33,7,1,0,1,2,0,0,0,3,0,11,1,0,2,0,6,6,6,6,0,0,27,10,0,0,2,0
"22731","MIL201609210",20160921,"MIL",1,33,7,1,0,0,1,0,0,0,1,0,9,1,1,0,0,6,4,4,4,1,0,27,6,1,0,0,0
"22851","MIL201609220",20160922,"MIL",3,27,4,0,0,2,3,0,0,0,3,0,10,2,1,0,0,3,4,1,1,0,0,27,7,0,0,2,0
"22991","MIL201609230",20160923,"MIL",5,31,8,2,0,1,5,0,0,0,4,0,7,2,0,0,0,6,5,4,4,0,0,27,15,2,0,0,1
"23141","MIL201609240",20160924,"MIL",1,32,6,1,0,1,1,0,0,0,2,0,8,1,1,0,0,6,6,5,5,0,0,27,13,1,0,2,0
"23281","MIL201609250",20160925,"MIL",2,33,7,1,1,0,1,0,0,0,0,0,13,2,0,1,0,4,3,3,3,0,0,27,13,2,0,1,0
"8910","MIN201604110",20160411,"MIN",1,31,6,1,0,0,1,0,0,0,3,0,7,0,0,1,0,6,3,2,2,1,0,27,9,1,0,0,0
"11110","MIN201604130",20160413,"MIN",0,29,4,1,0,0,0,2,0,0,5,1,9,0,0,0,0,9,4,3,3,0,0,27,11,0,0,1,0
"12510","MIN201604140",20160414,"MIN",1,31,4,1,1,0,1,0,0,1,2,0,6,2,0,0,0,6,4,3,3,0,0,27,8,1,0,1,0
"13910","MIN201604150",20160415,"MIN",5,32,8,4,0,0,5,0,0,1,3,1,7,0,0,0,0,7,5,4,4,0,0,27,18,1,0,2,0
"15410","MIN201604160",20160416,"MIN",6,33,10,1,1,3,6,0,0,1,2,0,4,2,0,0,0,6,3,4,4,0,0,27,14,0,0,0,0
"16910","MIN201604170",20160417,"MIN",3,44,13,2,0,0,2,1,0,1,5,1,6,1,0,1,0,13,6,2,2,0,0,36,14,1,0,0,0
"18210","MIN201604180",20160418,"MIN",7,31,14,3,1,2,6,0,0,0,1,0,5,1,0,1,0,7,1,3,3,0,0,18,7,1,0,0,0
"19310","MIN201604190",20160419,"MIN",5,34,8,1,0,2,4,0,0,0,6,0,5,0,0,1,0,8,5,2,2,3,0,27,8,2,1,2,0
"2781","MIN201604250",20160425,"MIN",4,29,5,2,0,1,4,0,0,0,4,1,5,0,0,0,0,5,5,3,3,2,1,27,7,1,0,1,0
"2911","MIN201604260",20160426,"MIN",6,37,14,6,0,1,6,0,0,0,3,1,6,1,1,0,0,9,3,5,5,0,0,27,7,0,0,0,0
"3071","MIN201604270",20160427,"MIN",5,35,9,2,0,1,5,0,1,0,3,0,7,2,0,0,0,7,5,5,5,1,0,27,9,2,0,1,0
"3271","MIN201604290",20160429,"MIN",2,34,7,1,0,0,2,0,0,0,2,0,9,0,0,0,0,7,6,9,9,2,0,27,9,0,0,4,0
"3421","MIN201604300",20160430,"MIN",1,33,7,0,0,1,1,0,0,0,1,0,10,0,1,1,0,6,4,1,1,1,0,27,6,2,0,2,0
"3561","MIN201605010",20160501,"MIN",5,35,11,3,0,0,5,1,1,0,3,0,5,1,0,0,0,8,5,6,6,0,0,27,6,0,0,1,0
"4791","MIN201605100",20160510,"MIN",3,32,6,1,0,1,3,0,1,0,2,0,12,1,0,0,0,5,5,5,5,1,0,27,6,1,0,1,0
"4931","MIN201605110",20160511,"MIN",2,34,8,1,0,1,2,0,0,0,2,0,3,1,0,1,0,7,4,9,9,0,0,27,7,0,0,2,0
"6021","MIN201605190",20160519,"MIN",2,35,4,0,0,0,2,0,1,0,1,0,12,2,1,0,0,2,5,3,3,0,0,33,13,0,0,1,0
"6151","MIN201605200",20160520,"MIN",3,36,10,3,1,1,3,0,0,0,0,0,8,1,0,2,0,6,5,9,9,1,0,27,12,0,0,1,0
"6301","MIN201605210",20160521,"MIN",5,27,4,2,0,1,5,0,0,1,3,0,6,1,0,0,0,2,4,3,3,0,0,27,10,0,0,2,0
"6451","MIN201605220",20160522,"MIN",1,29,3,1,0,0,1,0,0,1,2,0,5,0,0,1,0,4,4,3,3,0,0,27,6,1,0,1,0
"6571","MIN201605230",20160523,"MIN",4,36,12,1,0,1,3,0,0,1,3,0,5,1,0,3,0,9,6,10,10,0,0,27,8,1,0,1,0
"6701","MIN201605240",20160524,"MIN",4,33,7,2,0,0,2,0,0,1,5,0,10,0,0,1,0,8,5,7,7,1,0,27,10,2,0,2,0
"6851","MIN201605250",20160525,"MIN",7,34,12,1,0,3,7,0,0,1,2,0,9,0,1,1,0,6,4,5,5,1,1,27,12,0,0,2,0
"7971","MIN201606020",20160602,"MIN",6,36,15,3,0,2,6,0,1,1,3,1,5,0,0,2,0,11,5,4,4,0,0,27,7,1,0,1,0
"8091","MIN201606030",20160603,"MIN",2,33,8,2,1,0,2,0,0,1,5,0,10,0,0,1,0,10,2,3,3,0,0,27,6,1,0,0,0
"8241","MIN201606040",20160604,"MIN",4,36,11,1,0,0,4,0,1,0,2,0,10,3,0,1,0,8,3,7,7,2,0,27,11,0,0,2,0
"8391","MIN201606050",20160605,"MIN",5,35,9,0,1,3,5,2,0,0,6,2,12,1,0,0,0,11,5,7,7,1,0,27,9,1,0,2,0
"8611","MIN201606070",20160607,"MIN",6,38,7,1,0,4,5,0,0,0,3,0,10,0,1,0,0,3,8,4,4,0,0,33,13,0,0,0,0
"8771","MIN201606080",20160608,"MIN",7,37,14,5,0,3,7,1,0,0,1,0,5,0,0,0,0,8,7,5,5,0,0,27,11,0,0,1,0
"8901","MIN201606090",20160609,"MIN",3,32,7,1,0,0,2,0,0,0,3,1,10,0,1,1,0,5,5,10,10,1,1,27,7,2,0,1,0
"9001","MIN201606100",20160610,"MIN",1,34,8,1,0,0,1,0,0,0,2,0,8,0,1,1,0,8,3,8,8,0,0,27,11,1,0,0,0
"9151","MIN201606110",20160611,"MIN",4,31,7,0,0,1,4,0,1,0,8,0,8,0,0,1,0,9,6,11,11,1,0,27,13,2,0,1,0
"9301","MIN201606120",20160612,"MIN",7,36,7,0,0,1,6,1,0,0,5,0,7,4,0,0,0,7,5,2,2,0,0,30,13,2,0,4,0
"9851","MIN201606160",20160616,"MIN",1,34,7,2,0,0,1,0,0,1,3,0,11,0,0,0,0,10,4,4,4,0,0,27,13,0,0,2,0
"9981","MIN201606170",20160617,"MIN",2,35,9,1,0,1,2,0,0,0,0,0,5,0,0,2,0,6,6,8,8,0,0,27,14,0,0,3,0
"10131","MIN201606180",20160618,"MIN",6,34,9,1,1,3,6,1,1,0,0,0,15,2,0,0,0,3,5,7,7,1,0,27,10,0,1,2,0
"10281","MIN201606190",20160619,"MIN",7,34,11,2,1,2,7,0,0,0,2,0,4,1,1,0,0,5,3,3,3,0,0,27,10,2,0,1,0
"10531","MIN201606210",20160621,"MIN",14,38,14,4,2,1,13,0,1,0,6,1,6,1,0,0,0,7,5,10,10,1,0,27,7,1,0,0,0
"10681","MIN201606220",20160622,"MIN",6,36,13,2,1,0,6,0,1,0,2,0,7,2,0,0,0,9,4,4,4,0,0,27,13,1,0,1,0
"10811","MIN201606230",20160623,"MIN",3,34,8,2,0,0,3,0,1,0,1,0,6,1,0,0,0,6,4,7,7,0,0,27,16,0,0,3,0
"11871","MIN201607010",20160701,"MIN",2,33,7,0,0,1,2,1,0,0,3,0,8,0,0,2,0,5,5,3,3,0,0,30,9,0,0,0,0
"12021","MIN201607020",20160702,"MIN",17,37,13,2,1,3,17,0,2,1,6,0,5,1,0,0,0,5,4,5,5,0,0,27,12,0,0,0,0
"12171","MIN201607030",20160703,"MIN",5,34,11,1,1,0,5,0,0,0,4,0,7,2,0,0,0,9,4,2,2,0,0,27,12,1,0,2,0
"12341","MIN201607040",20160704,"MIN",1,31,4,1,1,0,1,0,0,0,5,0,5,1,0,0,0,8,3,3,3,0,0,27,10,1,0,2,0
"12491","MIN201607050",20160705,"MIN",11,36,12,4,0,3,11,0,0,0,4,0,8,0,0,0,0,5,5,4,4,0,0,27,12,1,0,0,0
"12641","MIN201607060",20160706,"MIN",4,32,10,3,1,0,4,0,2,0,6,0,5,1,0,0,0,12,1,0,0,0,0,27,8,1,0,1,0
"13331","MIN201607150",20160715,"MIN",2,29,4,1,0,1,2,0,1,1,1,0,7,0,0,0,0,3,5,4,4,1,0,27,9,1,0,1,0
"13481","MIN201607160",20160716,"MIN",5,43,10,5,0,0,3,0,1,0,6,2,12,1,0,0,0,14,7,4,4,3,0,33,17,2,0,2,0
"13631","MIN201607170",20160717,"MIN",1,33,6,1,0,1,1,0,0,1,1,0,5,0,0,0,0,7,2,6,6,0,0,27,12,0,0,1,0
"14871","MIN201607260",20160726,"MIN",0,31,5,1,0,0,0,0,0,0,3,0,8,2,1,0,0,7,1,2,2,0,0,27,11,1,0,2,0
"15021","MIN201607270",20160727,"MIN",7,41,13,3,0,1,7,0,0,0,1,0,9,0,0,0,0,8,6,9,9,0,0,27,12,0,0,2,0
"15131","MIN201607280",20160728,"MIN",6,34,12,3,2,1,6,0,0,0,5,1,10,1,0,2,0,9,4,2,2,1,0,27,16,0,0,2,0
"15241","MIN201607290",20160729,"MIN",2,39,8,4,0,0,2,1,0,1,6,0,11,0,0,1,0,11,5,1,1,0,0,36,20,0,0,1,0
"15391","MIN201607300",20160730,"MIN",5,38,8,2,0,1,4,0,0,0,5,1,6,3,0,1,0,8,5,6,6,0,0,30,13,1,0,1,0
"15541","MIN201607310",20160731,"MIN",6,31,9,2,0,3,6,0,0,0,3,0,8,1,0,1,0,4,5,1,1,1,0,27,13,4,0,1,0
"16611","MIN201608080",20160808,"MIN",3,33,11,2,1,0,2,0,0,0,1,0,7,0,1,0,0,7,4,1,1,1,0,27,13,0,0,1,0
"16721","MIN201608090",20160809,"MIN",5,35,9,2,0,3,5,0,0,0,4,0,10,0,0,0,0,7,3,6,6,0,0,27,13,1,0,2,0
"17021","MIN201608111",20160811,"MIN",7,37,13,3,0,2,7,0,1,0,2,0,6,0,0,2,0,6,6,13,13,1,0,27,9,2,0,1,0
"17031","MIN201608112",20160811,"MIN",2,37,9,3,0,0,2,0,0,0,0,0,9,0,0,0,0,8,2,8,8,0,0,27,14,2,0,2,0
"17121","MIN201608120",20160812,"MIN",3,32,5,1,0,2,3,0,0,0,1,0,12,0,0,0,0,3,3,6,6,1,0,27,8,1,0,1,0
"17271","MIN201608130",20160813,"MIN",5,36,12,1,0,3,5,0,0,0,2,0,7,0,0,0,0,9,3,2,2,0,0,27,11,2,0,2,0
"17421","MIN201608140",20160814,"MIN",4,32,6,0,0,1,4,0,0,0,2,0,6,1,0,2,0,3,6,7,7,0,0,27,11,4,0,2,0
"18631","MIN201608230",20160823,"MIN",3,32,6,0,1,1,3,0,0,0,0,0,2,1,0,0,0,2,5,8,8,3,0,27,16,1,0,2,0
"18771","MIN201608240",20160824,"MIN",4,35,8,0,0,2,4,0,0,0,3,0,10,0,0,1,0,7,5,8,8,1,1,27,12,1,0,1,0
"18921","MIN201608250",20160825,"MIN",5,36,9,4,1,0,5,0,0,0,1,0,7,0,0,0,0,5,5,7,7,0,0,27,10,1,1,2,0
"19901","MIN201609010",20160901,"MIN",8,32,9,1,0,2,7,0,0,0,2,0,12,0,1,0,0,2,4,5,5,2,0,27,10,0,0,0,0
"19971","MIN201609020",20160902,"MIN",4,31,8,1,0,1,4,0,1,1,1,0,6,0,1,2,0,3,5,11,11,1,0,27,11,1,0,0,0
"20121","MIN201609030",20160903,"MIN",11,36,12,5,0,4,10,0,0,0,6,0,10,2,0,0,0,7,4,3,3,0,0,27,8,0,0,0,0
"20271","MIN201609040",20160904,"MIN",11,55,18,5,0,4,11,0,0,0,6,1,13,0,0,0,0,14,7,11,11,1,0,36,14,3,0,0,0
"20411","MIN201609050",20160905,"MIN",5,37,12,3,0,3,5,1,0,1,3,0,10,0,0,1,0,10,6,11,11,0,0,27,10,1,0,1,0
"20561","MIN201609060",20160906,"MIN",3,34,8,0,0,3,3,0,0,0,1,0,6,0,0,1,0,5,7,10,10,0,1,27,8,1,0,0,0
"20711","MIN201609070",20160907,"MIN",6,37,12,4,0,2,5,0,0,0,1,0,11,1,0,0,0,8,5,5,5,1,0,27,15,1,0,1,0
"20951","MIN201609090",20160909,"MIN",4,32,6,1,0,2,4,0,0,0,4,0,8,0,0,2,0,5,6,2,2,0,0,27,8,2,0,0,0
"21101","MIN201609100",20160910,"MIN",2,40,7,0,0,1,2,2,0,0,5,1,9,0,0,0,0,10,7,1,1,0,0,36,16,0,0,1,0
"21251","MIN201609110",20160911,"MIN",1,33,5,1,0,0,1,0,0,2,2,0,12,0,0,0,0,9,8,5,5,0,0,27,15,4,0,2,0
"22501","MIN201609200",20160920,"MIN",1,29,3,0,0,1,1,0,0,0,2,0,9,1,1,0,0,3,4,8,8,1,0,27,4,0,1,0,0
"22801","MIN201609221",20160922,"MIN",2,31,5,3,0,1,2,0,0,0,3,0,8,0,2,0,0,5,5,8,8,3,0,27,14,1,0,1,0
"22811","MIN201609222",20160922,"MIN",2,30,4,0,0,2,2,0,0,1,4,0,17,0,1,0,0,6,3,2,2,2,0,27,5,2,1,1,0
"22921","MIN201609230",20160923,"MIN",1,31,5,0,1,0,1,0,0,0,1,0,11,0,0,1,0,4,6,9,9,0,0,27,8,2,0,0,0
"23071","MIN201609240",20160924,"MIN",3,27,3,0,0,2,3,0,0,0,1,0,6,0,0,0,0,1,3,2,2,1,0,27,12,2,0,1,0
"23221","MIN201609250",20160925,"MIN",3,34,9,2,0,1,2,0,0,0,4,0,11,1,0,2,0,8,3,4,4,0,0,27,9,3,0,1,0
"16100","NYA201604050",20160405,"NYA",3,29,4,1,0,1,3,0,0,0,4,0,8,1,0,2,0,3,4,2,2,0,0,27,11,1,0,0,0
"2710","NYA201604060",20160406,"NYA",16,41,17,2,1,3,16,0,0,0,7,0,7,2,0,0,1,9,2,6,6,1,0,27,11,0,0,1,0
"4010","NYA201604070",20160407,"NYA",8,35,12,2,0,3,8,0,1,0,1,0,6,1,0,0,0,5,5,5,5,0,0,27,6,0,0,0,0
"14010","NYA201604150",20160415,"NYA",1,33,6,1,0,1,1,0,0,0,7,0,10,1,0,0,0,12,3,7,7,1,0,27,9,1,0,3,0
"15510","NYA201604160",20160416,"NYA",2,37,10,3,0,1,2,0,0,0,6,0,7,3,0,1,0,14,5,3,3,0,0,27,7,1,0,0,0
"17010","NYA201604170",20160417,"NYA",4,32,8,2,0,1,3,0,0,1,2,0,4,2,0,0,0,7,3,2,2,0,0,27,11,1,0,1,0
"19410","NYA201604190",20160419,"NYA",2,39,8,3,0,0,2,0,1,0,3,0,7,0,2,0,0,8,5,3,3,0,0,33,10,0,0,0,0
"20810","NYA201604200",20160420,"NYA",2,31,6,1,0,2,2,0,0,0,3,0,9,0,0,1,1,6,4,5,5,0,0,27,11,1,0,2,0
"22310","NYA201604210",20160421,"NYA",3,34,8,0,0,0,3,0,0,0,5,0,14,1,0,1,0,9,4,7,7,0,0,27,9,0,0,0,0
"23610","NYA201604220",20160422,"NYA",6,32,10,1,0,1,5,0,0,0,3,0,6,2,0,1,0,5,4,3,3,0,0,27,8,1,0,0,0
"2511","NYA201604230",20160423,"NYA",3,34,7,0,0,1,2,0,0,0,3,0,9,1,0,0,1,9,3,2,2,0,0,27,9,0,0,1,0
"2661","NYA201604240",20160424,"NYA",1,32,6,1,0,0,1,0,0,1,1,0,8,0,0,1,0,6,3,8,8,0,0,27,4,0,0,0,0
"4251","NYA201605060",20160506,"NYA",3,27,6,2,0,1,3,1,0,0,3,0,5,3,0,1,0,4,5,2,2,0,0,27,8,0,0,1,0
"4411","NYA201605070",20160507,"NYA",8,32,11,4,0,0,8,1,1,0,4,0,7,0,0,1,0,6,2,2,2,0,0,27,13,1,0,2,0
"4561","NYA201605080",20160508,"NYA",1,28,3,1,0,1,1,0,0,0,1,0,7,0,0,1,0,1,3,5,5,0,0,27,8,1,0,2,0
"4671","NYA201605090",20160509,"NYA",6,32,9,0,0,5,6,0,1,0,1,0,5,0,0,0,0,4,5,3,3,0,0,27,13,1,0,2,0
"4801","NYA201605100",20160510,"NYA",10,35,13,6,0,0,10,0,1,1,4,0,6,0,1,1,0,7,3,7,7,1,0,27,7,0,0,0,0
"4941","NYA201605110",20160511,"NYA",3,34,7,2,0,1,3,0,0,1,3,0,4,0,0,0,0,8,3,7,7,0,0,27,12,0,0,1,0
"5091","NYA201605120",20160512,"NYA",7,31,7,0,0,3,7,0,0,0,5,0,8,0,0,0,0,5,5,3,3,0,0,27,9,0,0,1,0
"5181","NYA201605130",20160513,"NYA",1,33,6,1,0,1,1,0,0,0,0,0,6,0,0,0,0,5,4,7,7,0,0,27,8,0,0,0,0
"5331","NYA201605140",20160514,"NYA",2,28,5,3,0,0,2,0,0,0,2,0,6,0,0,1,0,4,4,1,1,0,0,27,13,0,0,0,0
"5491","NYA201605150",20160515,"NYA",7,34,10,2,0,2,7,0,1,1,6,0,3,2,0,0,1,12,5,5,5,0,0,27,9,0,0,0,0
"6711","NYA201605240",20160524,"NYA",6,31,8,1,1,1,6,0,1,0,4,0,8,0,0,0,0,6,4,0,0,0,0,27,12,0,0,0,0
"6861","NYA201605250",20160525,"NYA",4,33,6,0,0,3,4,0,0,0,4,0,5,0,0,0,0,6,3,8,8,0,0,27,7,1,0,0,0
"6981","NYA201605260",20160526,"NYA",1,30,4,0,0,1,1,0,0,0,3,0,8,0,0,1,0,5,3,1,1,0,0,27,5,1,0,0,0
"8511","NYA201606060",20160606,"NYA",5,31,9,1,0,3,5,0,0,0,0,0,6,0,1,0,0,2,3,2,2,0,0,27,5,0,0,1,0
"8621","NYA201606070",20160607,"NYA",6,31,10,1,0,2,6,1,1,0,2,0,4,1,0,2,0,5,3,3,3,0,0,27,9,0,0,0,0
"8781","NYA201606080",20160608,"NYA",12,42,17,5,0,4,12,0,0,0,2,0,5,0,0,0,1,9,4,6,6,0,0,27,13,0,0,0,0
"8911","NYA201606090",20160609,"NYA",6,33,11,5,0,0,6,0,1,1,5,1,5,0,0,0,0,10,4,3,3,0,0,27,11,1,0,0,0
"9011","NYA201606100",20160610,"NYA",4,28,7,1,0,0,4,0,0,0,5,0,2,0,0,2,0,5,3,0,0,0,0,27,9,1,0,1,0
"9161","NYA201606110",20160611,"NYA",1,32,6,1,1,0,1,0,0,0,3,0,7,0,0,1,0,7,4,6,6,0,0,27,15,0,0,1,0
"9311","NYA201606120",20160612,"NYA",1,31,4,2,0,0,1,0,0,1,4,0,9,0,0,0,0,8,4,4,4,0,0,27,6,0,0,0,0
"10541","NYA201606210",20160621,"NYA",4,35,10,2,1,0,2,0,1,0,2,0,11,0,0,1,0,7,5,7,7,1,0,27,9,2,0,0,0
"10691","NYA201606220",20160622,"NYA",9,33,10,2,0,3,9,0,0,1,7,1,7,0,0,1,1,9,5,7,7,0,0,27,11,1,0,0,0
"10921","NYA201606240",20160624,"NYA",5,33,8,1,0,1,5,0,1,0,3,0,6,0,0,0,0,8,4,3,3,0,0,27,8,0,0,1,0
"11081","NYA201606250",20160625,"NYA",2,34,10,0,0,0,2,0,0,0,2,0,5,0,0,1,0,10,4,1,1,0,0,27,7,0,0,0,0
"11231","NYA201606260",20160626,"NYA",1,29,2,1,0,1,1,0,0,0,0,0,8,0,0,0,0,1,4,7,7,0,0,27,12,0,0,1,0
"11351","NYA201606270",20160627,"NYA",6,42,16,1,0,1,6,0,0,0,4,0,5,2,0,1,0,13,6,9,9,0,0,27,9,1,0,0,0
"11481","NYA201606280",20160628,"NYA",1,33,8,1,0,0,1,0,1,0,1,0,7,0,0,0,0,7,3,7,7,0,0,27,11,0,0,1,0
"11621","NYA201606290",20160629,"NYA",9,34,10,0,0,4,8,0,1,0,7,0,3,2,0,1,0,8,2,7,7,0,0,27,11,2,0,0,0
"11751","NYA201606300",20160630,"NYA",2,29,5,0,0,1,1,1,0,0,6,0,9,1,1,0,0,8,4,1,1,1,0,27,7,0,0,0,0
"13341","NYA201607150",20160715,"NYA",3,31,4,0,0,0,3,0,0,1,1,0,6,0,0,0,0,3,5,5,5,0,0,27,8,0,0,0,0
"13491","NYA201607160",20160716,"NYA",2,31,5,1,0,2,2,0,0,0,2,0,3,0,0,1,0,4,3,4,4,0,0,27,10,2,0,1,0
"13641","NYA201607170",20160717,"NYA",3,35,11,3,0,0,3,0,0,1,2,0,2,1,0,0,0,11,4,1,1,0,0,27,5,1,0,1,0
"13791","NYA201607180",20160718,"NYA",2,29,7,2,0,1,2,0,1,0,2,0,6,0,1,0,0,6,4,1,1,0,0,27,12,1,0,1,0
"13911","NYA201607190",20160719,"NYA",7,27,7,1,0,2,7,1,0,0,7,1,5,2,0,2,1,5,3,1,1,0,0,27,7,0,0,1,0
"14051","NYA201607200",20160720,"NYA",5,27,6,0,2,2,5,0,2,0,4,0,6,0,0,1,0,4,4,0,0,0,0,27,7,1,0,0,0
"14191","NYA201607210",20160721,"NYA",1,30,5,1,0,0,1,0,0,0,2,0,8,0,0,2,0,4,2,4,4,0,1,27,16,1,0,0,0
"14311","NYA201607220",20160722,"NYA",3,32,8,1,0,0,2,0,0,0,4,0,6,0,0,0,0,9,4,2,2,1,0,27,4,1,0,1,0
