"","GAME_ID","Date","Team","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP"
"7577","CHN201605300",20160530,"LAN",0,28,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,2,5,2,2,0,0,24,6,1,0,1,0
"7727","CHN201605310",20160531,"LAN",5,34,8,0,0,1,5,0,1,0,5,0,9,1,0,1,0,8,3,0,0,0,0,27,5,0,0,0,0
"7867","CHN201606010",20160601,"LAN",1,31,4,1,0,1,1,0,0,0,0,0,10,0,0,0,0,3,3,2,2,0,0,24,5,0,0,0,0
"7997","CHN201606020",20160602,"LAN",2,25,3,0,0,1,2,1,1,1,2,0,6,0,0,2,0,1,4,6,6,0,0,24,7,1,0,1,0
"81116","CHN201606030",20160603,"ARI",0,31,6,1,0,0,0,0,0,0,2,0,12,0,0,1,0,6,4,5,5,1,0,24,8,2,0,1,0
"8267","CHN201606040",20160604,"ARI",3,31,4,0,0,2,3,0,0,0,3,0,7,0,0,0,0,4,4,5,5,1,0,24,8,1,0,0,0
"84116","CHN201606050",20160605,"ARI",3,34,10,1,0,0,3,1,0,0,5,1,18,2,1,0,0,10,3,2,2,0,0,27,16,0,0,0,0
"100116","CHN201606170",20160617,"PIT",0,29,3,0,0,0,0,0,0,1,4,0,13,0,0,1,0,7,4,6,6,2,0,24,11,0,1,1,0
"10167","CHN201606180",20160618,"PIT",3,33,8,2,0,1,3,0,0,1,3,0,10,1,1,1,0,7,4,4,4,1,0,24,12,0,0,1,0
"103116","CHN201606190",20160619,"PIT",5,41,13,2,1,1,5,0,0,0,1,0,14,2,0,0,0,10,4,10,10,0,1,24,6,0,0,1,0
"10437","CHN201606200",20160620,"SLN",3,32,8,1,0,2,3,1,0,1,5,0,10,0,1,0,0,9,3,2,2,1,0,27,7,0,0,1,0
"10587","CHN201606210",20160621,"SLN",4,32,6,1,0,2,4,0,0,2,1,0,7,0,0,1,0,4,4,3,3,0,0,27,10,0,0,3,0
"10737","CHN201606220",20160622,"SLN",7,38,9,4,0,1,6,0,0,0,5,0,12,0,0,0,0,9,4,2,2,0,0,27,12,0,0,2,0
"12387","CHN201607040",20160704,"CIN",4,35,9,1,0,2,4,0,1,0,1,0,4,0,0,1,0,6,4,6,6,0,0,24,9,2,0,0,0
"12537","CHN201607050",20160705,"CIN",9,34,10,4,0,2,8,1,1,0,7,0,6,3,0,0,0,7,3,5,5,0,0,27,9,0,0,0,0
"12687","CHN201607060",20160706,"CIN",5,34,8,0,0,2,4,0,0,0,3,0,11,4,1,0,0,5,3,3,3,0,0,27,8,0,0,2,0
"128116","CHN201607070",20160707,"ATL",4,40,6,1,0,2,4,0,0,0,4,0,15,1,0,0,0,7,5,3,3,0,0,33,12,0,0,3,0
"13407","CHN201607150",20160715,"TEX",0,31,5,0,0,0,0,0,0,1,2,0,6,0,1,0,0,7,3,5,5,0,0,24,12,2,0,1,0
"13557","CHN201607160",20160716,"TEX",1,28,3,1,0,0,1,0,0,0,2,0,9,1,0,1,0,2,5,3,3,0,0,24,6,1,0,0,0
"13707","CHN201607170",20160717,"TEX",4,32,6,1,0,1,4,0,1,0,2,0,9,0,0,0,0,4,2,0,0,0,0,27,4,1,0,1,0
"13827","CHN201607180",20160718,"NYN",1,30,6,0,0,1,1,1,0,1,3,0,4,0,0,2,0,7,3,5,5,0,0,24,6,1,0,0,0
"13957","CHN201607190",20160719,"NYN",2,34,8,0,1,0,2,0,1,0,1,0,10,0,0,0,0,7,4,0,0,2,0,27,12,1,0,1,0
"14097","CHN201607200",20160720,"NYN",2,33,9,2,0,1,2,0,0,0,2,0,8,0,0,2,0,6,4,6,6,0,0,24,8,0,0,0,0
"15057","CHN201607270",20160727,"CHA",1,31,5,1,0,1,1,0,0,0,2,0,9,1,0,1,0,5,4,8,8,0,0,24,9,0,0,0,0
"15167","CHN201607280",20160728,"CHA",1,31,5,2,0,0,1,0,0,0,2,0,9,0,0,1,0,5,4,2,2,0,0,24,10,1,0,1,0
"15297","CHN201607290",20160729,"SEA",1,35,8,1,0,0,1,0,0,0,4,0,9,2,0,0,0,11,5,12,12,0,0,24,10,0,0,1,0
"15447","CHN201607300",20160730,"SEA",4,32,5,2,0,0,2,1,0,0,4,1,5,1,0,1,0,6,3,1,1,1,0,27,8,1,0,0,0
"15597","CHN201607310",20160731,"SEA",6,45,11,2,0,3,6,1,0,1,4,0,14,0,1,0,0,9,6,7,7,1,0,34,9,1,0,0,0
"157116","CHN201608010",20160801,"MIA",0,30,7,1,0,0,0,0,0,0,3,1,5,0,1,1,0,6,3,5,5,0,0,24,4,0,0,1,0
"15837","CHN201608020",20160802,"MIA",2,35,9,0,0,0,2,0,0,0,2,0,7,0,0,1,0,8,4,3,3,0,1,24,7,0,0,1,0
"15997","CHN201608030",20160803,"MIA",4,37,11,1,0,2,4,0,0,1,1,0,11,3,0,1,0,8,4,5,5,4,0,26,6,1,0,0,0
"16767","CHN201608090",20160809,"ANA",1,29,3,0,0,1,1,0,0,0,1,0,7,0,0,0,0,2,4,4,4,0,0,24,8,1,0,0,0
"169116","CHN201608100",20160810,"ANA",1,33,6,1,0,0,1,0,0,0,2,0,10,2,0,0,0,7,3,3,3,1,0,24,4,1,0,0,0
"17067","CHN201608110",20160811,"SLN",3,41,10,2,0,2,3,0,0,1,4,0,12,0,0,0,0,10,5,4,4,1,0,32,9,0,0,1,0
"17177","CHN201608120",20160812,"SLN",2,35,6,2,0,2,2,0,0,0,3,0,8,0,0,0,0,9,4,13,13,0,0,24,10,0,0,0,0
"17328","CHN201608130",20160813,"SLN",8,35,8,0,0,3,7,0,0,1,4,0,14,0,0,0,0,5,5,3,3,0,0,27,14,1,0,2,0
"17477","CHN201608140",20160814,"SLN",6,36,10,1,0,2,5,0,0,1,2,0,8,1,0,1,0,6,4,4,4,0,0,27,7,0,0,0,0
"17757","CHN201608161",20160816,"MIL",0,28,3,0,0,0,0,0,0,1,6,0,7,2,1,0,0,8,3,4,4,2,0,24,8,0,0,0,0
"17767","CHN201608162",20160816,"MIL",1,31,6,0,0,1,1,0,0,0,4,0,9,1,0,1,0,7,6,4,4,0,0,24,10,0,0,2,0
"179116","CHN201608170",20160817,"MIL",1,31,4,0,0,0,1,0,0,0,2,0,9,2,0,0,0,5,4,6,6,0,0,24,7,0,0,1,0
"18028","CHN201608180",20160818,"MIL",6,32,6,2,0,2,6,0,0,0,10,0,5,1,0,0,0,9,5,9,9,0,0,24,7,0,0,0,0
"19557","CHN201608290",20160829,"PIT",7,49,13,1,0,2,7,0,1,0,6,0,12,3,2,0,0,10,7,7,7,1,0,36,11,1,0,2,0
"19697","CHN201608300",20160830,"PIT",0,29,4,2,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,3,3,0,0,24,8,0,0,0,0
"19837","CHN201608310",20160831,"PIT",5,36,9,3,1,0,5,0,0,0,8,0,12,0,0,1,0,12,4,6,6,2,1,24,9,0,0,0,0
"19927","CHN201609010",20160901,"SFN",4,28,3,1,0,1,3,0,1,1,3,0,6,0,0,1,0,2,7,5,5,1,0,24,7,0,0,0,0
"20027","CHN201609020",20160902,"SFN",1,30,3,2,0,1,1,0,0,0,2,0,4,0,0,0,0,4,5,2,2,0,0,24,8,0,0,1,0
"20177","CHN201609030",20160903,"SFN",3,32,4,1,0,0,1,0,0,0,2,0,8,2,0,0,0,4,6,2,2,0,1,27,9,1,0,1,0
"20328","CHN201609040",20160904,"SFN",2,42,4,1,0,0,2,1,0,2,3,0,15,2,1,0,0,7,10,3,3,1,0,37,14,0,0,1,0
"21887","CHN201609150",20160915,"MIL",5,34,7,4,0,1,5,0,0,0,2,0,11,0,0,1,0,4,3,4,4,0,0,27,10,0,1,1,0
"22007","CHN201609160",20160916,"MIL",4,38,10,1,0,3,4,0,0,0,2,0,13,1,1,1,0,6,7,4,4,0,0,27,13,1,0,4,0
"22157","CHN201609170",20160917,"MIL",11,34,8,2,0,4,11,0,0,1,6,0,11,2,0,2,0,3,5,3,3,1,0,27,11,0,1,1,0
"223116","CHN201609180",20160918,"MIL",3,34,7,2,0,1,3,0,0,0,1,0,12,2,0,0,0,5,3,1,1,0,0,27,5,0,0,0,0
"22427","CHN201609190",20160919,"CIN",2,33,6,0,1,1,2,0,0,0,2,0,9,0,1,0,0,6,2,5,5,0,0,24,5,0,0,0,0
"22557","CHN201609200",20160920,"CIN",1,33,7,1,1,0,1,0,0,1,2,0,7,0,0,2,0,8,5,6,6,0,0,24,8,0,0,1,0
"22697","CHN201609210",20160921,"CIN",2,31,6,2,0,0,2,1,0,1,1,0,5,0,0,0,0,5,6,9,9,2,1,24,5,1,0,0,0
"22967","CHN201609230",20160923,"SLN",0,28,5,0,0,0,0,0,0,0,2,0,13,0,0,3,0,3,7,5,5,2,0,24,9,0,0,0,0
"231116","CHN201609240",20160924,"SLN",10,40,14,5,0,1,10,0,0,1,4,0,8,0,0,2,0,8,4,4,4,0,0,27,5,0,0,1,0
"23267","CHN201609250",20160925,"SLN",1,31,5,1,0,0,1,1,0,0,3,0,11,0,0,1,0,7,4,3,3,0,0,24,12,0,0,1,0
"10128","CIN201604040",20160404,"PHI",2,33,6,1,0,1,2,0,0,0,1,0,10,0,0,0,0,5,5,5,5,0,0,24,11,2,0,1,0
"3328","CIN201604060",20160406,"PHI",2,30,5,2,0,1,2,1,0,0,2,0,10,0,1,0,0,4,3,3,3,0,0,25,5,0,0,0,0
"4327","CIN201604070",20160407,"PHI",6,35,9,3,0,3,5,0,0,2,4,0,6,0,0,1,0,8,4,10,10,0,0,24,7,1,0,0,0
"5527","CIN201604080",20160408,"PIT",6,35,8,1,0,1,6,0,0,3,6,0,10,1,0,1,0,11,4,4,4,2,0,27,15,3,0,2,0
"6828","CIN201604090",20160409,"PIT",1,34,10,2,0,0,1,0,0,0,3,0,7,0,0,1,0,9,3,5,5,0,0,24,12,1,0,1,0
"8027","CIN201604100",20160410,"PIT",1,32,9,1,0,1,1,3,0,1,6,0,8,2,0,0,0,14,4,2,2,1,0,25,15,0,0,3,0
"18327","CIN201604180",20160418,"COL",5,32,7,1,0,2,5,1,0,0,3,0,12,0,1,0,0,4,3,0,0,1,0,27,13,1,0,0,0
"19727","CIN201604190",20160419,"COL",3,32,5,2,0,1,3,0,0,0,2,0,5,0,0,0,0,4,5,4,4,0,0,24,13,1,0,1,0
"21128","CIN201604200",20160420,"COL",5,33,8,4,0,0,5,0,0,0,4,0,9,0,0,0,0,5,5,6,6,0,0,25,10,0,0,0,0
"22627","CIN201604210",20160421,"CHN",16,46,18,3,0,5,15,0,0,0,6,0,7,0,0,0,0,9,1,0,0,0,0,27,12,0,0,1,0
"24027","CIN201604220",20160422,"CHN",8,32,9,3,0,2,8,2,1,0,5,0,5,2,2,0,0,5,3,1,1,0,0,27,12,0,0,2,0
"2557","CIN201604230",20160423,"CHN",5,35,7,2,0,1,5,0,0,0,8,1,8,2,0,1,0,11,4,13,13,1,0,24,9,2,0,1,0
"2707","CIN201604240",20160424,"CHN",9,40,15,4,0,3,9,0,0,0,4,0,6,1,1,1,0,8,4,0,0,0,0,27,8,0,0,0,0
"3737","CIN201605020",20160502,"SFN",9,40,14,1,1,1,9,0,0,1,4,0,7,1,0,1,0,9,5,6,6,0,0,27,12,0,0,1,0
"3877","CIN201605030",20160503,"SFN",3,35,10,5,0,0,3,0,0,0,5,1,7,4,1,0,0,10,3,1,1,0,0,27,13,0,0,1,0
"4027","CIN201605040",20160504,"SFN",4,34,9,2,0,2,4,0,1,1,2,0,5,0,0,1,0,7,3,7,7,0,0,24,8,1,0,0,0
"4157","CIN201605050",20160505,"MIL",5,34,10,2,0,2,5,0,0,1,1,0,6,0,0,3,0,4,3,8,8,0,0,24,6,1,0,0,0
"4297","CIN201605060",20160506,"MIL",1,33,8,0,0,1,1,1,0,1,4,1,6,0,1,0,0,11,4,5,5,0,0,24,7,0,0,0,0
"4457","CIN201605070",20160507,"MIL",13,46,15,2,0,5,12,1,0,0,2,1,8,0,0,0,0,6,6,6,6,0,0,30,6,2,0,1,0
"4607","CIN201605080",20160508,"MIL",5,33,7,2,0,3,5,0,0,0,5,0,10,0,1,0,0,6,4,4,4,0,0,27,6,0,0,0,0
"4707","CIN201605090",20160509,"PIT",2,30,5,1,0,0,2,1,1,0,4,0,5,1,0,0,0,7,2,3,3,0,0,24,12,0,1,3,0
"5007","CIN201605110",20160511,"PIT",5,31,6,0,0,4,5,1,0,4,2,0,6,0,1,0,0,6,4,4,4,0,0,27,8,0,0,0,0
"5927","CIN201605180",20160518,"CLE",8,46,10,2,0,3,7,0,1,0,4,1,14,1,0,0,0,7,8,7,7,0,0,36,12,0,0,0,0
"6047","CIN201605190",20160519,"CLE",7,36,10,3,0,2,7,1,0,0,5,0,6,2,0,1,0,8,3,2,2,0,0,27,8,1,0,0,0
"6177","CIN201605200",20160520,"SEA",8,33,10,2,0,2,8,1,1,2,6,0,8,0,1,0,0,8,4,3,3,0,0,27,5,0,0,1,0
"6327","CIN201605210",20160521,"SEA",4,33,6,0,0,2,4,1,0,0,6,0,4,2,0,0,0,9,4,0,0,0,0,27,11,0,0,1,0
"6477","CIN201605220",20160522,"SEA",5,36,12,1,0,0,5,0,1,0,4,2,4,0,0,1,0,9,4,4,4,1,0,27,6,0,0,1,0
"8129","CIN201606030",20160603,"WAS",2,31,7,2,0,1,2,0,0,0,3,0,9,0,1,1,0,5,2,7,7,0,0,24,8,0,0,1,0
"8277","CIN201606040",20160604,"WAS",3,28,3,1,0,2,3,0,0,0,3,0,3,0,2,0,0,1,4,6,6,0,0,24,5,2,0,0,0
"8427","CIN201606050",20160605,"WAS",10,41,14,2,0,2,8,0,1,0,1,1,7,1,0,0,0,6,5,9,9,0,0,27,6,1,0,1,0
"8667","CIN201606070",20160607,"SLN",6,34,10,3,0,0,6,1,1,0,2,0,5,0,1,1,0,5,4,7,7,0,0,25,7,0,0,1,0
"8827","CIN201606080",20160608,"SLN",12,42,15,3,0,4,12,1,0,0,8,0,6,0,0,0,0,12,5,7,7,0,0,27,11,1,0,0,0
"8957","CIN201606090",20160609,"SLN",3,35,8,2,0,0,3,1,0,0,2,0,8,0,0,0,0,8,4,2,2,0,0,27,9,0,0,0,0
"9077","CIN201606100",20160610,"OAK",1,31,9,1,0,1,1,1,0,1,4,1,4,1,0,3,0,9,2,2,2,2,0,24,11,0,0,1,0
"9228","CIN201606110",20160611,"OAK",1,33,7,2,0,0,1,0,0,0,3,0,7,0,0,1,0,8,4,2,2,0,0,24,4,0,0,0,0
"9377","CIN201606120",20160612,"OAK",6,38,15,1,0,3,6,1,0,0,2,0,6,0,0,1,0,8,5,1,1,0,0,27,10,0,0,3,0
"10837","CIN201606230",20160623,"SDN",7,33,8,1,0,2,7,1,0,0,5,0,7,2,1,0,0,5,5,4,4,0,0,27,10,2,0,0,0
"10967","CIN201606240",20160624,"SDN",13,41,15,2,0,4,12,0,0,0,4,0,12,2,0,0,0,5,5,3,3,0,0,27,8,1,0,1,0
"11128","CIN201606250",20160625,"SDN",3,32,5,1,0,1,3,0,0,0,6,1,10,3,0,0,0,8,3,0,0,0,0,27,8,0,0,0,0
"11277","CIN201606260",20160626,"SDN",0,29,5,0,0,0,0,0,0,1,0,0,6,0,2,0,0,3,3,3,3,0,0,24,11,0,0,1,0
"11397","CIN201606270",20160627,"CHN",11,42,17,4,0,5,11,0,1,0,3,0,7,0,0,1,0,8,6,8,8,2,0,27,9,1,0,0,0
"11537","CIN201606280",20160628,"CHN",7,54,9,2,0,2,7,0,0,0,7,1,13,0,0,1,0,9,8,2,2,0,0,45,13,1,0,2,0
"11687","CIN201606290",20160629,"CHN",9,37,12,2,0,3,9,1,0,1,5,1,11,1,0,1,0,8,3,2,2,0,0,27,9,0,0,1,0
"134116","CIN201607150",20160715,"MIL",4,34,9,0,0,1,4,2,0,0,3,0,11,1,1,0,0,8,4,5,5,0,0,24,9,1,0,1,0
"13567","CIN201607160",20160716,"MIL",9,38,12,1,0,2,9,0,0,0,5,0,11,0,0,0,0,7,3,1,1,0,0,27,10,0,0,1,0
"137116","CIN201607170",20160717,"MIL",0,31,4,1,0,0,0,0,0,0,2,0,4,1,0,0,0,6,3,0,0,0,0,26,11,0,1,1,0
"13837","CIN201607180",20160718,"ATL",2,35,9,3,0,1,2,0,0,0,2,0,8,1,1,0,0,8,4,7,7,0,1,24,9,1,0,2,0
"13967","CIN201607190",20160719,"ATL",5,39,10,0,0,1,4,0,1,0,3,0,8,1,0,1,0,5,6,4,4,0,0,33,19,1,0,2,0
"141016","CIN201607200",20160720,"ATL",3,35,9,2,0,2,3,0,0,0,0,0,5,0,0,1,0,5,3,6,6,0,0,24,6,0,0,1,0
"14347","CIN201607220",20160722,"ARI",2,30,5,3,0,1,2,0,1,1,4,1,12,1,0,1,0,7,5,6,6,0,0,24,9,0,1,2,0
"14497","CIN201607230",20160723,"ARI",1,31,4,0,0,0,1,0,0,0,3,0,11,2,0,0,0,6,4,3,3,1,0,24,6,1,0,1,0
"14647","CIN201607240",20160724,"ARI",9,38,13,1,0,4,8,1,0,0,3,0,5,0,2,1,0,6,5,8,8,0,0,27,11,0,1,1,0
"15847","CIN201608020",20160802,"SLN",5,37,10,4,0,4,5,0,0,0,3,1,8,0,0,0,0,8,6,7,7,0,0,25,9,1,0,2,0
"16007","CIN201608030",20160803,"SLN",5,34,9,3,0,1,5,0,0,2,2,0,5,0,0,1,0,6,5,4,4,1,0,27,13,0,0,1,0
"16137","CIN201608040",20160804,"SLN",0,32,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,7,7,0,0,24,14,0,0,2,0
"17627","CIN201608150",20160815,"MIA",6,36,9,2,1,2,6,0,0,0,5,0,7,1,0,1,0,8,7,2,2,0,0,27,9,2,0,1,0
"17777","CIN201608160",20160816,"MIA",3,34,9,2,1,1,2,0,0,0,2,0,10,1,1,1,0,6,3,6,6,1,0,24,7,0,0,2,0
"17927","CIN201608170",20160817,"MIA",2,34,6,0,0,1,1,0,0,0,3,0,10,1,0,0,0,8,5,3,3,0,0,24,11,1,0,2,0
"18037","CIN201608180",20160818,"MIA",4,35,8,0,0,1,4,0,0,0,1,0,10,0,0,2,0,5,4,5,5,1,0,24,5,2,0,1,0
"18167","CIN201608190",20160819,"LAN",2,36,10,1,1,0,2,0,0,2,5,0,6,0,0,1,0,14,5,9,9,1,0,24,8,0,0,2,0
"183116","CIN201608200",20160820,"LAN",1,30,3,1,0,0,1,0,0,0,3,0,10,0,0,0,0,5,7,11,11,1,0,24,11,0,0,0,0
"18467","CIN201608210",20160821,"LAN",4,32,8,1,0,1,4,1,1,0,3,1,7,0,0,1,0,6,4,0,0,0,0,27,10,0,1,2,0
"18577","CIN201608220",20160822,"LAN",18,46,21,0,0,7,18,0,2,0,4,0,7,0,0,0,0,7,7,9,9,0,0,27,7,1,0,0,0
"18697","CIN201608230",20160823,"TEX",0,32,5,0,0,0,0,0,0,0,4,0,8,0,0,0,0,9,3,3,3,0,0,24,9,0,0,0,0
"18837","CIN201608240",20160824,"TEX",6,33,7,1,0,3,6,0,0,1,0,0,1,1,0,2,0,1,4,3,3,0,0,27,7,1,1,0,0
"20037","CIN201609020",20160902,"SLN",2,31,6,2,0,2,2,1,0,0,2,0,4,0,0,0,0,5,5,3,3,0,0,25,6,1,0,0,0
"20187","CIN201609030",20160903,"SLN",1,28,5,1,0,1,1,0,0,0,8,0,10,0,0,3,0,8,5,9,9,2,0,24,12,1,1,1,0
"20337","CIN201609040",20160904,"SLN",5,33,5,1,0,2,3,0,0,1,3,0,12,1,0,0,0,5,4,2,2,0,0,27,10,0,0,4,0
"20467","CIN201609050",20160905,"NYN",5,33,10,1,0,2,5,0,1,0,2,0,11,0,0,0,0,4,4,0,0,0,0,27,7,0,0,2,0
"206116","CIN201609060",20160906,"NYN",5,34,8,0,0,4,5,0,0,1,4,1,10,1,0,1,0,7,7,3,3,0,0,27,7,1,0,0,0
"20767","CIN201609070",20160907,"NYN",6,40,13,2,0,3,5,0,0,1,2,0,10,1,0,0,0,10,6,3,3,0,0,27,9,0,0,0,0
"21467","CIN201609120",20160912,"MIL",0,32,6,0,0,0,0,0,0,1,2,0,11,0,1,0,0,8,3,3,3,0,0,24,8,0,0,0,0
"216116","CIN201609130",20160913,"MIL",4,31,4,0,0,3,4,0,0,1,2,0,9,1,0,0,0,3,4,2,2,0,0,24,11,2,0,1,0
"21767","CIN201609140",20160914,"MIL",7,33,6,1,0,2,7,0,0,0,6,0,8,1,0,0,0,5,4,0,0,0,0,27,7,1,0,1,0
"220116","CIN201609160",20160916,"PIT",9,40,12,3,0,2,9,0,0,2,6,0,11,0,0,2,0,9,7,5,5,0,0,30,8,1,0,1,0
"22167","CIN201609171",20160917,"PIT",10,37,11,3,0,1,9,0,1,0,10,1,8,1,0,3,0,11,3,4,4,1,0,27,13,2,0,0,0
"22177","CIN201609172",20160917,"PIT",7,36,11,1,0,1,6,1,1,0,9,0,4,0,0,0,0,13,5,3,3,0,0,27,10,0,0,2,0
"22327","CIN201609180",20160918,"PIT",4,34,7,3,1,1,4,0,0,0,4,0,8,0,0,1,0,7,3,6,6,0,1,24,10,1,0,0,0
"23928","CIN201609300",20160930,"CHN",7,33,8,2,0,2,7,0,0,0,4,0,4,0,1,1,0,3,5,3,3,2,0,27,11,0,0,1,0
"24077","CIN201610010",20161001,"CHN",4,33,8,1,0,1,4,0,0,0,3,0,9,1,0,1,0,5,4,7,7,0,0,24,8,1,0,0,0
"24227","CIN201610020",20161002,"CHN",7,35,9,2,0,2,7,0,0,0,9,0,12,0,0,1,0,10,6,4,4,0,0,27,11,0,0,0,0
"14128","CLE201604050",20160405,"BOS",6,37,11,1,0,2,5,0,0,0,6,1,8,0,1,1,0,10,4,2,2,0,0,27,6,0,0,0,0
"2628","CLE201604060",20160406,"BOS",6,36,10,2,0,3,6,0,1,0,3,0,7,1,0,0,0,7,5,7,7,0,0,24,7,1,0,1,0
"13727","CLE201604150",20160415,"NYN",6,40,14,3,0,4,6,0,0,1,2,0,8,0,0,0,0,10,5,5,5,1,0,27,6,2,0,0,0
"15227","CLE201604160",20160416,"NYN",5,34,8,3,0,3,5,0,0,1,3,0,8,0,0,0,0,6,3,7,7,2,0,24,7,0,0,1,0
"16727","CLE201604170",20160417,"NYN",6,37,9,3,1,0,6,0,0,0,2,0,10,0,0,0,0,6,4,0,0,1,0,27,5,0,0,1,0
"19128","CLE201604190",20160419,"SEA",2,33,6,3,0,1,2,0,0,0,3,0,8,1,0,0,0,7,3,3,3,0,0,24,12,0,0,3,0
"20627","CLE201604200",20160420,"SEA",2,31,3,0,1,0,2,0,0,0,3,0,9,0,0,0,0,5,4,0,0,1,0,27,10,1,0,0,0
"22128","CLE201604210",20160421,"SEA",10,41,15,2,0,2,10,0,1,2,5,0,7,0,0,1,0,9,6,6,6,0,0,30,6,1,0,1,0
"38116","CLE201605030",20160503,"DET",3,37,12,0,0,1,3,0,0,1,1,0,10,0,0,0,0,9,3,7,7,1,0,24,9,0,0,2,0
"3967","CLE201605040",20160504,"DET",0,30,5,1,0,0,0,0,0,0,2,0,7,0,0,2,0,5,2,4,4,1,0,24,9,0,0,3,0
"41116","CLE201605050",20160505,"DET",4,33,5,2,0,1,4,0,0,0,2,0,8,0,0,0,0,4,4,7,7,0,0,24,9,1,0,2,0
"4228","CLE201605060",20160506,"KCA",1,35,9,0,0,0,1,0,0,0,1,0,9,0,1,0,0,8,2,7,7,0,0,24,12,0,0,3,0
"4387","CLE201605070",20160507,"KCA",7,37,12,2,0,1,7,0,0,0,1,0,6,1,0,2,0,4,3,0,0,0,0,27,7,0,0,2,0
"4537","CLE201605080",20160508,"KCA",4,33,9,4,0,1,4,0,0,0,1,0,6,0,1,1,0,3,4,5,5,0,0,24,11,2,0,0,0
"5167","CLE201605130",20160513,"MIN",6,36,8,1,0,4,6,0,0,0,5,1,8,1,0,0,0,8,5,7,7,0,0,24,9,1,0,0,0
"53116","CLE201605140",20160514,"MIN",6,36,11,2,0,1,6,0,1,1,4,0,7,1,0,1,0,9,4,3,3,0,0,27,7,0,0,2,0
"5477","CLE201605150",20160515,"MIN",5,34,7,2,0,1,3,0,0,0,2,0,13,0,0,1,0,4,3,1,1,1,0,27,6,0,0,0,0
"5607","CLE201605160",20160516,"CIN",6,36,12,2,0,2,6,0,0,0,2,1,5,0,1,2,0,5,4,14,14,0,0,24,11,2,0,1,0
"5707","CLE201605170",20160517,"CIN",1,31,5,1,0,0,1,0,1,0,2,0,9,0,0,0,0,6,5,13,13,1,0,24,8,0,0,0,0
"7047","CLE201605270",20160527,"BAL",6,38,13,3,0,1,6,0,0,1,2,0,6,0,0,1,0,8,5,4,4,0,0,27,9,0,0,2,0
"7197","CLE201605280",20160528,"BAL",4,35,10,6,0,0,3,0,1,0,3,0,10,0,0,1,0,8,4,5,5,0,0,24,10,4,0,1,0
"7347","CLE201605290",20160529,"BAL",6,34,8,3,0,2,6,0,1,0,4,0,12,0,0,0,0,6,4,4,4,0,0,27,10,1,0,1,0
"7507","CLE201605300",20160530,"TEX",9,38,11,2,0,2,8,0,1,0,1,0,3,0,0,2,0,4,2,2,2,0,0,27,13,0,0,4,0
"7657","CLE201605310",20160531,"TEX",7,37,11,2,0,2,7,0,0,0,0,0,7,1,0,0,0,3,5,3,3,0,0,27,14,0,0,2,0
"7807","CLE201606010",20160601,"TEX",4,39,8,1,0,1,4,0,1,0,4,0,9,0,0,1,0,7,3,5,5,0,1,30,13,0,0,0,0
"7947","CLE201606020",20160602,"KCA",4,36,12,0,0,2,4,0,0,0,2,0,5,0,1,2,0,7,4,4,4,0,0,26,6,3,0,0,0
"8067","CLE201606030",20160603,"KCA",1,28,3,0,0,1,1,0,0,0,5,1,9,0,0,1,0,5,2,5,5,2,0,24,11,1,0,2,0
"82116","CLE201606040",20160604,"KCA",1,33,7,2,0,0,1,1,0,0,1,0,6,1,0,0,0,7,3,7,7,0,0,24,5,0,0,1,0
"8367","CLE201606050",20160605,"KCA",0,29,3,1,0,0,0,0,0,0,2,0,11,1,0,1,0,4,4,7,7,0,0,24,9,0,1,1,0
"9957","CLE201606170",20160617,"CHA",2,33,7,3,1,0,2,0,0,0,4,1,13,1,0,0,0,8,2,3,3,0,0,24,11,0,0,0,0
"101016","CLE201606180",20160618,"CHA",2,34,7,1,0,1,2,0,0,0,1,0,11,0,0,0,0,6,5,13,13,0,0,24,4,1,0,1,0
"10257","CLE201606190",20160619,"CHA",2,33,6,3,0,1,2,1,0,0,5,0,10,0,0,3,0,7,4,3,3,0,0,29,8,0,0,2,0
"10397","CLE201606200",20160620,"TBA",4,32,5,0,1,2,4,0,0,1,0,0,7,0,0,2,0,2,3,7,7,0,0,24,8,0,0,0,0
"10507","CLE201606210",20160621,"TBA",0,30,3,0,0,0,0,0,0,0,2,0,9,0,1,0,0,5,3,5,5,0,0,24,8,2,0,1,0
"10657","CLE201606220",20160622,"TBA",1,29,3,1,0,0,1,0,0,0,1,0,10,0,0,1,0,2,3,6,6,1,0,24,10,0,0,0,0
"12327","CLE201607040",20160704,"DET",3,33,9,1,0,2,3,0,0,0,3,0,8,0,0,3,0,6,5,5,5,0,0,24,9,0,0,0,0
"12477","CLE201607050",20160705,"DET",1,29,4,0,0,0,1,0,0,0,5,0,8,0,0,2,0,6,3,12,12,0,0,24,9,0,0,1,0
"12627","CLE201607060",20160706,"DET",12,38,12,2,0,2,12,0,1,0,2,0,9,0,0,1,0,2,4,1,1,0,0,27,12,1,0,2,0
"12757","CLE201607070",20160707,"NYA",5,36,11,0,0,1,5,0,1,0,4,0,9,0,1,0,0,9,4,4,4,1,0,27,14,0,0,0,0
